num	filename	duration	caption
1	hospital_3707/1.wav	10.005963718820862	A person in the room is telling another person something, and then there is a voice, with a paper sheet that collate the bill.
1	hospital_3707/1.wav	10.005963718820862	Someone is talking in the office, turning the paper, and making the post production sound.
1	hospital_3707/1.wav	10.005963718820862	Men and women are talking, speaking, footsteps and reading.
2	hospital_3707/2.wav	10.005963718820862	In the ward, there are people crying on the bed, talking with the doctor, and the doctor's voice.
2	hospital_3707/2.wav	10.005963718820862	In the consulting room, one person told the doctor about his illness. There was a voice, accompanied by the sound of the curtain and the sound of later operation.
2	hospital_3707/2.wav	10.005963718820862	The doctor's dialogues with patients, the voice of the curtains, and the background music.
3	hospital_3707/3.wav	10.005963718820862	In the room, a person explains events to a group of people, then there are voices and deep breaths.
3	hospital_3707/3.wav	10.005963718820862	Dialogue between doctors and patients in wards
3	hospital_3707/3.wav	10.005963718820862	A group of people were discussing problems. There were walking noises, breathing sounds and voices.
4	hospital_3707/4.wav	10.005963718820862	Two doctors were arguing outdoors, and then there was a voice accompanied by noisy passers-by and passing cars.
4	hospital_3707/4.wav	10.005963718820862	Dialogue between two doctors
4	hospital_3707/4.wav	10.005963718820862	Two conversations, noisy voices at the hospital gate.
5	hospital_3707/5.wav	10.005963718820862	Several people were talking, instruments and walking.
5	hospital_3707/5.wav	10.005963718820862	The patient was describing his illness, the jitter of the film, the sound of the boot lamp, and the doctor's analysis of the illness.
5	hospital_3707/5.wav	10.005963718820862	The patient in the ward tells the doctor about the injury, and then there's a voice, a sound of a film, a sound of a viewing lamp switch and footsteps.
6	hospital_3707/6.wav	10.005963718820862	Two doctors exchanged voices in the operation room.
6	hospital_3707/6.wav	10.005963718820862	The two doctors operated, the instruments rubbed and exhaled.
6	hospital_3707/6.wav	10.005963718820862	In the operating room, two doctors were operated on, and then there were human voices, deep breaths and surgical operations.
7	hospital_3707/7.wav	10.005963718820862	Patients in the hospital have conversations with nurses, and then there are voices, noisy passers-by voices.
7	hospital_3707/7.wav	10.005963718820862	Communication between nurses and patients in the hospital emergency room
7	hospital_3707/7.wav	10.005963718820862	Two people talk, speak and post production.
8	hospital_3707/8.wav	10.005963718820862	Several doctors chatted in the office, then there were voices, and medical devices collided.
8	hospital_3707/8.wav	10.005963718820862	Someone is talking in the office, eating the voice, putting the device's voice.
8	hospital_3707/8.wav	10.005963718820862	A group of people talking, working and chewing.
9	hospital_3707/9.wav	10.005963718820862	Two people were talking. There were people walking around the hospital.
9	hospital_3707/9.wav	10.005963718820862	Doctors and nurses chatted in hospitals, followed by voices, footsteps, and later operation.
9	hospital_3707/9.wav	10.005963718820862	Someone in the hospital was talking, someone was talking, walking.
10	hospital_3707/10.wav	10.005963718820862	People in the hospital hall are talking, talking and walking.
10	hospital_3707/10.wav	10.005963718820862	The voices, footsteps and later equipment of several people.
10	hospital_3707/10.wav	10.005963718820862	Families of patients in the hospital talk to doctors and nurses, and then voices, footsteps and noisy passers-by talk.
11	hospital_3707/11.wav	10.005963718820862	In the hospital, a group of doctors talk, the voice on the cover of the milk tea.
11	hospital_3707/11.wav	10.005963718820862	Several people in the hospital ward, there is conversation, the voice of clothes friction.
11	hospital_3707/11.wav	10.005963718820862	Several doctors communicate in the ward.
